# column 1: z  (column position)
# column 2: V  (velocity)
# column 3: Pt (total pressure)
# column 4: component 0 Q     (loading) 
# column 5: component 0 Qeq   (equilibrium loading)
# column 6: component 0 P     (partial pressure)
# column 7: component 0 Pnorm (normalized partial pressure)
# column 8: component 0 Dpdt  (derivative P with t)
# column 9: component 0 Dqdt  (derivative Q with t)
# column 10: component 1 Q     (loading) 
# column 11: component 1 Qeq   (equilibrium loading)
# column 12: component 1 P     (partial pressure)
# column 13: component 1 Pnorm (normalized partial pressure)
# column 14: component 1 Dpdt  (derivative P with t)
# column 15: component 1 Dqdt  (derivative Q with t)
0 0.0168 1e+06 0 0 700000 1 0 0 0.0196224 2.02238 300000 1 0 0.394364 Tgs: 298 Tw: 293 dTdt: 0 dTdtWall: 0 
0.00243333 0.0157284 999627 0 0 922062 1.31772 -2.078e+06 0 0.00502393 0.861577 77565.6 0.258649 2.1219e+06 0 Tgs: 298.002 Tw: 293.029 dTdt: -2.01689 dTdtWall: 0.580169 
0.00486667 0.0155044 1.00005e+06 0 0 990971 1.41561 -6767.94 0 0.00111497 0.178275 9076.66 0.0302541 0 0 Tgs: 297.923 Tw: 293.029 dTdt: -2.01689 dTdtWall: 0.580169 
0.0073 0.0154174 999890 0 0 997949 1.4258 -6767.85 0 0 0.0542547 1940.81 0.00647007 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01689 dTdtWall: 0.580169 
0.00973333 0.0154021 999834 0 0 999834 1.42857 -6767.77 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01689 dTdtWall: 0.580169 
0.0121667 0.015386 999822 0 0 999822 1.42857 -6767.69 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01689 dTdtWall: 0.580169 
0.0146 0.0153698 999810 0 0 999810 1.42857 -6767.61 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0170333 0.0153537 999797 0 0 999797 1.42857 -6767.53 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0194667 0.0153376 999785 0 0 999785 1.42857 -6767.45 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0219 0.0153215 999773 0 0 999773 1.42857 -6767.37 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0243333 0.0153053 999761 0 0 999761 1.42857 -6767.28 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0267667 0.0152892 999749 0 0 999749 1.42857 -6767.2 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0292 0.0152731 999737 0 0 999737 1.42857 -6767.12 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0316333 0.015257 999725 0 0 999725 1.42857 -6767.04 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0340667 0.0152408 999712 0 0 999712 1.42857 -6766.96 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0365 0.0152247 999700 0 0 999700 1.42857 -6766.88 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0389333 0.0152086 999688 0 0 999688 1.42857 -6766.8 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0413667 0.0151925 999676 0 0 999676 1.42857 -6766.71 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0438 0.0151763 999664 0 0 999664 1.42857 -6766.63 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0462333 0.0151602 999652 0 0 999652 1.42857 -6766.55 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0486667 0.0151441 999639 0 0 999639 1.42857 -6766.47 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
0.0511 0.015128 999627 0 0 999627 1.42857 -6766.39 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.0169 dTdtWall: 0.580169 
